file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers,latest_commit,commit_compared_with,num_dependency,num_line_affected,actual_num_of_classes_touched
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.12\byte-buddy-dep\src\main\java\net\bytebuddy\utility\FileSystem.java,net.bytebuddy.utility.FileSystem,class,6,5,3,4,6,4,1,3,1,0,0,2,0,0,1,1,1,0,0,0,1,0,4,135,3,0,0,1,0,7,0,4,0,4,1,0,4,0,118,1025,ec813ad1a02b1b58154d5df9389ecaa786041d6c,eb4874b4bf26f6db61ed2040980ade9684ff06aa,54.0,238,3
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.9\byte-buddy-dep\src\main\java\net\bytebuddy\utility\Invoker.java,net.bytebuddy.utility.Invoker,interface,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,87,1,52bfa03a9fdf85e1c051f41468872a8f2c29dcaf,db1773569e8b184b35a17c67aa647b204836680a,12.0,32,1
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.9\byte-buddy-dep\src\main\java\net\bytebuddy\utility\Invoker.java,net.bytebuddy.utility.Invoker,interface,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,87,1,52bfa03a9fdf85e1c051f41468872a8f2c29dcaf,db1773569e8b184b35a17c67aa647b204836680a,12.0,32,2
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.8\byte-buddy-dep\src\main\java\net\bytebuddy\utility\Invoker.java,net.bytebuddy.utility.Invoker,interface,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,87,1,ff69a57112d8ab06c18b1b2f87e8a9c714d80176,db1773569e8b184b35a17c67aa647b204836680a,12.0,32,1
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.8\byte-buddy-dep\src\main\java\net\bytebuddy\utility\Invoker.java,net.bytebuddy.utility.Invoker,interface,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,87,1,ff69a57112d8ab06c18b1b2f87e8a9c714d80176,db1773569e8b184b35a17c67aa647b204836680a,12.0,32,2
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.7\byte-buddy-dep\src\main\java\net\bytebuddy\utility\dispatcher\JavaDispatcher.java,net.bytebuddy.utility.dispatcher.JavaDispatcher,class,23,71,2,50,3,6,4,2,1,3,0,0,0,0,6,3,1,5,0,0,6,0,18,732,8,8,8,2,8,41,23,30,25,22,8,0,12,0,324,1,75e2bb83f5f797d5cedf3fbd18a3aa8e1dff1061,968b13db5a63f18fb04eb98f875486a312a6b3c3,149.0,1097,1
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.7\byte-buddy-dep\src\test\java\net\bytebuddy\utility\dispatcher\JavaDispatcherDefaultsTest.java,net.bytebuddy.utility.dispatcher.JavaDispatcherDefaultsTest,class,14,4,1,8,0,4,1,4,0,0,0,0,0,0,2,0,0,2,0,0,2,0,3,80,1,0,0,0,0,20,17,4,0,4,0,0,1,0,31,1,75e2bb83f5f797d5cedf3fbd18a3aa8e1dff1061,968b13db5a63f18fb04eb98f875486a312a6b3c3,128.0,95,2
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.7\byte-buddy-dep\src\test\java\net\bytebuddy\utility\dispatcher\JavaDispatcherTest.java,net.bytebuddy.utility.dispatcher.JavaDispatcherTest,class,29,26,1,82,0,26,2,26,0,0,0,0,0,0,2,0,1,1,0,0,1,0,27,232,2,0,0,0,0,10,5,8,0,8,0,0,18,0,75,1,75e2bb83f5f797d5cedf3fbd18a3aa8e1dff1061,968b13db5a63f18fb04eb98f875486a312a6b3c3,23.0,-23,3
E:\SoftwareRemodularization\raw_sourcecode\Byte-buddy\Byte-buddy_byte-buddy-1.11.7\byte-buddy-dep\src\test\java\net\bytebuddy\build\CachedReturnPluginOtherTest.java,net.bytebuddy.build.CachedReturnPluginOtherTest,class,8,3,1,9,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,1,75e2bb83f5f797d5cedf3fbd18a3aa8e1dff1061,d66264cfac45c7e1657ed0dec0df4d851f7bce8c,14.0,-10,1
