project_name,project_link,revision,version_name
apache-kafka,https://github.com/apache/kafka,d32d918,4.2.4
apache-kafka,https://github.com/apache/kafka,6dffa1f,4.2.3
apache-kafka,https://github.com/apache/kafka,d6c3b75,4.2.2
apache-kafka,https://github.com/apache/kafka,f4a042a,4.2.1
apache-kafka,https://github.com/apache/kafka,9ae46fd,4.2.0
apache-kafka,https://github.com/apache/kafka,2b60947,4.1.7
apache-kafka,https://github.com/apache/kafka,c111a90,4.1.6
apache-kafka,https://github.com/apache/kafka,8e6649f,4.1.5
apache-kafka,https://github.com/apache/kafka,956070a,4.1.4
apache-kafka,https://github.com/apache/kafka,a008cbf,4.1.3
apache-kafka,https://github.com/apache/kafka,8793078,4.1.2
apache-kafka,https://github.com/apache/kafka,74a801a,4.1.1
apache-kafka,https://github.com/apache/kafka,d10ef31,4.1.0
apache-kafka,https://github.com/apache/kafka,7801510,4.0.9
apache-kafka,https://github.com/apache/kafka,2e73d43,4.0.8
apache-kafka,https://github.com/apache/kafka,85eef63,4.0.7
apache-kafka,https://github.com/apache/kafka,824354e,4.0.6
apache-kafka,https://github.com/apache/kafka,231673c,4.0.5
apache-kafka,https://github.com/apache/kafka,85cd66e,4.0.4
apache-karaf,https://github.com/apache/karaf,0d5f85b,2.6.3
apache-karaf,https://github.com/apache/karaf,c507ae2,2.6.2
apache-karaf,https://github.com/apache/karaf,270cfe6,2.6.1
apache-karaf,https://github.com/apache/karaf,8737bc1,2.6.0
apache-karaf,https://github.com/apache/karaf,0e519d8,2.5.2
apache-karaf,https://github.com/apache/karaf,24e2452,2.5.1
apache-karaf,https://github.com/apache/karaf,158f876,2.5.0
apache-karaf,https://github.com/apache/karaf,5606c32,2.4.1
apache-karaf,https://github.com/apache/karaf,b450cc5,2.4.0
apache-karaf,https://github.com/apache/karaf,8247ffc,2.3.2
apache-karaf,https://github.com/apache/karaf,928cc16,2.3.1
apache-karaf,https://github.com/apache/karaf,1179ee7,2.3.0
apache-karaf,https://github.com/apache/karaf,850c0a6,2.2.0
apache-karaf,https://github.com/apache/karaf,562dd17,2.1.0
apache-karaf,https://github.com/apache/karaf,375fd80,2.0.0
apache-karaf,https://github.com/apache/karaf,ed6982c,1.6.0
apache-karaf,https://github.com/apache/karaf,895a91b,1.5.4.1
apache-karaf,https://github.com/apache/karaf,519b93b,1.5.4
apache-karaf,https://github.com/apache/karaf,4cdc07e,1.5.3
apache-karaf,https://github.com/apache/karaf,71a847b,1.5.2.1
apache-karaf,https://github.com/apache/karaf,af2646b,1.5.2
apache-kylin,https://github.com/apache/kylin,de9f0ea,1.2.17
apache-kylin,https://github.com/apache/kylin,af94848,1.2.16
apache-kylin,https://github.com/apache/kylin,8014ad1,1.2.15
apache-kylin,https://github.com/apache/kylin,731e48f,1.2.14
apache-kylin,https://github.com/apache/kylin,2f10d66,1.2.13
apache-kylin,https://github.com/apache/kylin,d4a6205,1.2.12
apache-kylin,https://github.com/apache/kylin,17490c3,1.2.11
apache-kylin,https://github.com/apache/kylin,744cea9,1.2.9
apache-kylin,https://github.com/apache/kylin,6583ebc,1.2.7
apache-kylin,https://github.com/apache/kylin,c77c56c,1.2.6
apache-kylin,https://github.com/apache/kylin,3c29d38,1.2.4
apache-kylin,https://github.com/apache/kylin,3b9bf6d,1.2.3
apache-kylin,https://github.com/apache/kylin,5d94775,1.2.2
apache-kylin,https://github.com/apache/kylin,bcb0db6,1.2.1
apache-kylin,https://github.com/apache/kylin,34f0a75,1.1.3
apache-kylin,https://github.com/apache/kylin,f41873a,1.1.2
apache-kylin,https://github.com/apache/kylin,fe662d2,1.1.1
apache-kylin,https://github.com/apache/kylin,950706c,1.1
apache-kylin,https://github.com/apache/kylin,fca31ab,1.0.4
apache-kylin,https://github.com/apache/kylin,fa6a663,1.0.1
apache-kylin,https://github.com/apache/kylin,ae19251,1.0
apache-log4j,https://github.com/apache/log4j,31d7ec7,8.2.0
apache-log4j,https://github.com/apache/log4j,fcbe46c,8.1.1
apache-log4j,https://github.com/apache/log4j,dbe5ed0,8.1.0
apache-log4j,https://github.com/apache/log4j,2ae4746,8.0.0
apache-log4j,https://github.com/apache/log4j,d4c30fc,7.7.2
apache-log4j,https://github.com/apache/log4j,5bf96d3,7.7.1
apache-log4j,https://github.com/apache/log4j,8c831da,7.7.0
apache-log4j,https://github.com/apache/log4j,719cde9,7.6.0
apache-log4j,https://github.com/apache/log4j,b5bf70b,7.5.0
apache-log4j,https://github.com/apache/log4j,9060ac6,7.4.0
apache-log4j,https://github.com/apache/log4j,ae0705e,7.3.1
apache-log4j,https://github.com/apache/log4j,98a6b3d,7.3.0
apache-log4j,https://github.com/apache/log4j,b2b6438,7.2.1
apache-log4j,https://github.com/apache/log4j,bca54ca,7.2.0
apache-log4j,https://github.com/apache/log4j,84c90ad,7.1.0
apache-log4j,https://github.com/apache/log4j,68fa249,6.6.6
apache-log4j,https://github.com/apache/log4j,d29c3d1,6.6.5
apache-log4j,https://github.com/apache/log4j,073a1fe,6.6.4
apache-log4j,https://github.com/apache/log4j,d1e9bbd,6.6.3
apache-log4j,https://github.com/apache/log4j,df4de29,6.6.2
apache-log4j,https://github.com/apache/log4j,b344167,5.5.5
apache-lucene-solr,https://github.com/apache/lucene-solr,bfa829c,0.14.0
apache-lucene-solr,https://github.com/apache/lucene-solr,cca62c5,0.13.0
apache-lucene-solr,https://github.com/apache/lucene-solr,c9f9d6b,0.12.3
apache-lucene-solr,https://github.com/apache/lucene-solr,b8ce249,0.12.2
apache-lucene-solr,https://github.com/apache/lucene-solr,92ef9e5,0.12.1
apache-lucene-solr,https://github.com/apache/lucene-solr,75c382f,0.12.0
apache-lucene-solr,https://github.com/apache/lucene-solr,928599a,0.11.2
apache-lucene-solr,https://github.com/apache/lucene-solr,a6d6bf5,0.11.1
apache-lucene-solr,https://github.com/apache/lucene-solr,b3a44a4,0.11.0
apache-lucene-solr,https://github.com/apache/lucene-solr,edc563d,0.10.2
apache-lucene-solr,https://github.com/apache/lucene-solr,482f7e0,0.10.1
apache-lucene-solr,https://github.com/apache/lucene-solr,832b08c,0.10.0
apache-lucene-solr,https://github.com/apache/lucene-solr,a41d378,0.9
apache-lucene-solr,https://github.com/apache/lucene-solr,8657300,0.8
apache-lucene-solr,https://github.com/apache/lucene-solr,9d847e0,0.7
apache-lucene-solr,https://github.com/apache/lucene-solr,17a286d,0.6
apache-lucene-solr,https://github.com/apache/lucene-solr,e597fcd,0.5
apache-lucene-solr,https://github.com/apache/lucene-solr,ce337a9,0.4
apache-lucene-solr,https://github.com/apache/lucene-solr,f73d400,0.3
apache-lucene-solr,https://github.com/apache/lucene-solr,7a78602,0.2
apache-lucene-solr,https://github.com/apache/lucene-solr,bee952e,0.1
apache-mahout,https://github.com/apache/mahout,1b206fe,3.8.1
apache-mahout,https://github.com/apache/mahout,d85ad7d,3.8.0
apache-mahout,https://github.com/apache/mahout,22c7066,3.7.0
apache-mahout,https://github.com/apache/mahout,3d6fd05,3.6.2
apache-mahout,https://github.com/apache/mahout,b553300,3.6.1
apache-mahout,https://github.com/apache/mahout,97e49fd,3.6.0
apache-mahout,https://github.com/apache/mahout,454ea17,3.5.1
apache-mahout,https://github.com/apache/mahout,da35682,3.5.0
apache-mahout,https://github.com/apache/mahout,81e8ce4,3.3.0
apache-mahout,https://github.com/apache/mahout,a1d0655,3.2.0
apache-mahout,https://github.com/apache/mahout,b48dfe3,3.1.0
apache-mahout,https://github.com/apache/mahout,3042a03,3.0.0
apache-mahout,https://github.com/apache/mahout,87bccac,2.5.1
apache-mahout,https://github.com/apache/mahout,95ef352,2.5.0
apache-mahout,https://github.com/apache/mahout,7c3b50a,2.4.0
apache-mahout,https://github.com/apache/mahout,2d640c1,2.3.2
apache-mahout,https://github.com/apache/mahout,3d53496,2.3.1
apache-mahout,https://github.com/apache/mahout,8821135,2.3.0
apache-mahout,https://github.com/apache/mahout,b8e62d3,2.2.0
apache-mahout,https://github.com/apache/mahout,c088d93,2.1.0
apache-mahout,https://github.com/apache/mahout,9964690,2.0.2
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,e6ecf71,3.8.2
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,ad1b20a,3.8.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,c06c6d1,3.8.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,d619ce1,3.7.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,d66bedb,3.6.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,4a80b0e,3.5.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,244ad80,3.5.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,d38f7e7,3.4.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,f425376,3.3.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,8933610,3.2.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,b527a98,3.1.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,d7af13e,3.0.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,2c1d2ec,2.4.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,9ec91ab,2.3.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,84d4bff,2.2.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,9d9a51b,2.1.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,2ec3d90,2.1.0
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,7e2b36a,2.0.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,b9f7bdc,2.0.0.2
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,d3fc341,2.0.0.1
apache-maven-compiler-plugin,https://github.com/apache/maven-compiler-plugin,b7f8daf,2.0.0.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,d96b95c,2.22.2
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,c23c8b9,2.22.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,8cfffce,2.22.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,7ba1af1,2.21.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,bf6bd22,2.20.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,8c78652,2.20.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,2e8f455,2.19.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,f922eb4,2.19.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,5eccf09,2.18.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,854b914,2.18.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,752d35d,2.17.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,03df011,2.16.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,7a2bddd,2.15.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,74d0811,2.14.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,1d572f2,2.14.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,fe3c7d1,2.13.0
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,9721186,2.12.4
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,eff4c48,2.12.3
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,7d1abd2,2.12.2
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,5da10bc,2.12.1
apache-maven-site-plugin,https://github.com/apache/maven-site-plugin,c066c90,2.12.0
apache-maven-surefire,https://github.com/apache/maven-surefire,40f5233,3.6.2
apache-maven-surefire,https://github.com/apache/maven-surefire,d66c9c0,3.6.1
apache-maven-surefire,https://github.com/apache/maven-surefire,97c98ec,3.6.0
apache-maven-surefire,https://github.com/apache/maven-surefire,1edded0,3.5.4
apache-maven-surefire,https://github.com/apache/maven-surefire,3383c37,3.5.3
apache-maven-surefire,https://github.com/apache/maven-surefire,138edd6,3.5.2
apache-maven-surefire,https://github.com/apache/maven-surefire,094e4e3,3.5.1
apache-maven-surefire,https://github.com/apache/maven-surefire,ff8f5e7,3.5.0
apache-maven-surefire,https://github.com/apache/maven-surefire,bb52d85,3.3.9
apache-maven-surefire,https://github.com/apache/maven-surefire,cdd1591,3.3.8
apache-maven-surefire,https://github.com/apache/maven-surefire,d48a49b,3.3.7
apache-maven-surefire,https://github.com/apache/maven-surefire,72e1aad,3.3.6
apache-maven-surefire,https://github.com/apache/maven-surefire,2226900,3.3.5
apache-maven-surefire,https://github.com/apache/maven-surefire,df509db,3.3.4
apache-maven-surefire,https://github.com/apache/maven-surefire,7994120,3.3.3
apache-maven-surefire,https://github.com/apache/maven-surefire,743903a,3.3.2
apache-maven-surefire,https://github.com/apache/maven-surefire,cab6659,3.3.1
apache-maven-surefire,https://github.com/apache/maven-surefire,b37a7d1,3.3.0
apache-maven-surefire,https://github.com/apache/maven-surefire,12a6b3a,3.2.5
apache-maven-surefire,https://github.com/apache/maven-surefire,ed0e6ac,3.2.4
apache-maven-surefire,https://github.com/apache/maven-surefire,33f8c3e,3.2.3
apache-maven,https://github.com/apache/maven,1c6ab1f,5.3.1
apache-maven,https://github.com/apache/maven,bfc9224,5.3.0
apache-maven,https://github.com/apache/maven,3c66d9c,5.2.1
apache-maven,https://github.com/apache/maven,6cb8a16,5.2.0
apache-maven,https://github.com/apache/maven,d3db702,5.1.1
apache-maven,https://github.com/apache/maven,ac37546,5.1.0
apache-maven,https://github.com/apache/maven,2fb51a1,5.0.1
apache-maven,https://github.com/apache/maven,2275bab,5.0.0
apache-maven,https://github.com/apache/maven,00adaca,4.6.1
apache-maven,https://github.com/apache/maven,5a5f750,4.6.0
apache-maven,https://github.com/apache/maven,7587b6a,4.5.5
apache-maven,https://github.com/apache/maven,fd65c4e,4.5.4
apache-maven,https://github.com/apache/maven,1a1dc0d,4.5.3
apache-maven,https://github.com/apache/maven,cc35a25,4.5.2
apache-maven,https://github.com/apache/maven,d6c8052,4.5.1
apache-maven,https://github.com/apache/maven,8a52499,4.5.0
apache-maven,https://github.com/apache/maven,6409a5b,4.4.1
apache-maven,https://github.com/apache/maven,9d79a3f,4.4.0
apache-maven,https://github.com/apache/maven,bf7867b,4.3.6
apache-maven,https://github.com/apache/maven,b2ee7df,4.3.5
apache-maven,https://github.com/apache/maven,fbd2318,4.3.4
apache-metamodel,https://github.com/apache/metamodel,4f83fff,2.3
apache-metamodel,https://github.com/apache/metamodel,1a3da27,2.2
apache-metamodel,https://github.com/apache/metamodel,2727fdd,2.1
apache-metamodel,https://github.com/apache/metamodel,3d61450,2
apache-metamodel,https://github.com/apache/metamodel,83925cb,1.7
apache-metamodel,https://github.com/apache/metamodel,ec07ea7,1.6
apache-metamodel,https://github.com/apache/metamodel,b958e2c,1.5
apache-metamodel,https://github.com/apache/metamodel,58c3d9d,1.4
apache-metamodel,https://github.com/apache/metamodel,0344f79,1.3
apache-metamodel,https://github.com/apache/metamodel,bd713f4,1.2
apache-metamodel,https://github.com/apache/metamodel,95a5eaa,1.1.1
apache-metamodel,https://github.com/apache/metamodel,3c472e0,1.1.0
apache-metamodel,https://github.com/apache/metamodel,f11c73d,1.0.0
apache-metamodel,https://github.com/apache/metamodel,09fe46f,0.14
apache-metamodel,https://github.com/apache/metamodel,9405902,0.13
apache-metamodel,https://github.com/apache/metamodel,0f76c3c,0.12
apache-metamodel,https://github.com/apache/metamodel,76f6797,0.11
apache-metamodel,https://github.com/apache/metamodel,4bc883f,0.10.1
apache-metamodel,https://github.com/apache/metamodel,500f70e,0.10.0
apache-metamodel,https://github.com/apache/metamodel,7d10ee4,0.9
apache-metamodel,https://github.com/apache/metamodel,9e97a82,0.8
apache-mina-sshd,https://github.com/apache/mina-sshd,3c648ff,2.3.4
apache-mina-sshd,https://github.com/apache/mina-sshd,9ed979f,2.3.3
apache-mina-sshd,https://github.com/apache/mina-sshd,f3c985f,2.3.2
apache-mina-sshd,https://github.com/apache/mina-sshd,1bfe848,2.3.1
apache-mina-sshd,https://github.com/apache/mina-sshd,c9a1fc5,2.3.0
apache-mina-sshd,https://github.com/apache/mina-sshd,e74ec95,2.2.12
apache-mina-sshd,https://github.com/apache/mina-sshd,1883ee2,2.2.11
apache-mina-sshd,https://github.com/apache/mina-sshd,bd76f06,2.2.10
apache-mina-sshd,https://github.com/apache/mina-sshd,03cab3e,2.2.9
apache-mina-sshd,https://github.com/apache/mina-sshd,3db1829,2.2.8
apache-mina-sshd,https://github.com/apache/mina-sshd,b79d35a,2.2.7
apache-mina-sshd,https://github.com/apache/mina-sshd,f7e9be4,2.2.6
apache-mina-sshd,https://github.com/apache/mina-sshd,2e00811,2.2.5
apache-mina-sshd,https://github.com/apache/mina-sshd,7cc9822,2.2.4
apache-mina-sshd,https://github.com/apache/mina-sshd,af41e89,2.2.3
apache-mina-sshd,https://github.com/apache/mina-sshd,c5fa0ad,2.2.2
apache-mina-sshd,https://github.com/apache/mina-sshd,7fdd107,2.2.1
apache-mina-sshd,https://github.com/apache/mina-sshd,7f14c1a,2.2.0
apache-mina-sshd,https://github.com/apache/mina-sshd,6508af6,2.1.18
apache-mina-sshd,https://github.com/apache/mina-sshd,fbc2171,2.1.17
apache-mina-sshd,https://github.com/apache/mina-sshd,bd87850,2.1.16
apache-myfaces,https://github.com/apache/myfaces,11320ac,1.9.2
apache-myfaces,https://github.com/apache/myfaces,a5cedc4,1.9.1
apache-myfaces,https://github.com/apache/myfaces,45bb53d,1.9.0
apache-myfaces,https://github.com/apache/myfaces,98aabf2,1.8.0
apache-myfaces,https://github.com/apache/myfaces,241e541,1.7.1
apache-myfaces,https://github.com/apache/myfaces,99bcd1f,1.7.0
apache-myfaces,https://github.com/apache/myfaces,f8466cb,1.6.0
apache-myfaces,https://github.com/apache/myfaces,46d30c7,1.5.0
apache-myfaces,https://github.com/apache/myfaces,e6508ba,1.4.0
apache-myfaces,https://github.com/apache/myfaces,ddb7361,1.3.0
apache-myfaces,https://github.com/apache/myfaces,3a605af,1.2.0
apache-myfaces,https://github.com/apache/myfaces,e310886,1.1.2
apache-myfaces,https://github.com/apache/myfaces,a92f2e3,1.1.1
apache-myfaces,https://github.com/apache/myfaces,5536f69,1.1.0
apache-myfaces,https://github.com/apache/myfaces,1890f6c,1.0.1
apache-myfaces,https://github.com/apache/myfaces,74d5224,1.0.0
apache-myfaces,https://github.com/apache/myfaces,aafa9dc,0.7.4
apache-myfaces,https://github.com/apache/myfaces,78532ef,0.7.3
apache-myfaces,https://github.com/apache/myfaces,831ac69,0.7.2
apache-myfaces,https://github.com/apache/myfaces,421d5e6,0.7.1
apache-myfaces,https://github.com/apache/myfaces,f562906,0.7.0
apache-nifi,https://github.com/apache/nifi,1bb9444,1.15.0
apache-nifi,https://github.com/apache/nifi,a8e60bd,1.14.0
apache-nifi,https://github.com/apache/nifi,bd0da35,1.13.0
apache-nifi,https://github.com/apache/nifi,7956dae,1.12.0
apache-nifi,https://github.com/apache/nifi,7d0a985,1.11.0
apache-nifi,https://github.com/apache/nifi,a034150,1.10.0
apache-nifi,https://github.com/apache/nifi,1a865fc,1.9.0
apache-nifi,https://github.com/apache/nifi,290a9ae,1.8.0
apache-nifi,https://github.com/apache/nifi,0b9c368,1.7.0
apache-nifi,https://github.com/apache/nifi,d25863a,1.6.0
apache-nifi,https://github.com/apache/nifi,1a5b3b1,1.5.1
apache-nifi,https://github.com/apache/nifi,087b125,1.5.0
apache-nifi,https://github.com/apache/nifi,f4c7f5f,1.4.0
apache-nifi,https://github.com/apache/nifi,8859cb5,1.3.0
apache-nifi,https://github.com/apache/nifi,5c39b8d,1.2.0
apache-nifi,https://github.com/apache/nifi,485e0b5,1.1.0
apache-nifi,https://github.com/apache/nifi,4f62826,1.0.0
apache-nifi,https://github.com/apache/nifi,1742e5a,0.9.0
apache-nifi,https://github.com/apache/nifi,7769af7,0.8.1
apache-nifi,https://github.com/apache/nifi,616425e,0.8.0
apache-nifi,https://github.com/apache/nifi,8cc1eb5,0.7.2
apache-nutch,https://github.com/apache/nutch,e520827,1.9.0
apache-nutch,https://github.com/apache/nutch,591995e,1.2.5
apache-nutch,https://github.com/apache/nutch,6192045,1.2.4
apache-nutch,https://github.com/apache/nutch,0b31b55,1.2.3
apache-nutch,https://github.com/apache/nutch,6597a78,1.2.2
apache-nutch,https://github.com/apache/nutch,23b545a,1.2.1
apache-nutch,https://github.com/apache/nutch,0ac41fe,1.2.0
apache-nutch,https://github.com/apache/nutch,a0da75a,1.1.0
apache-nutch,https://github.com/apache/nutch,b63b3ee,1.0.0
apache-nutch,https://github.com/apache/nutch,554d0d5,0.12.0
apache-nutch,https://github.com/apache/nutch,5f42307,0.11.0
apache-nutch,https://github.com/apache/nutch,988e58d,0.10.0
apache-nutch,https://github.com/apache/nutch,8220393,0.9.0
apache-nutch,https://github.com/apache/nutch,5d5c559,0.8.1
apache-nutch,https://github.com/apache/nutch,870a3b8,0.8.0
apache-nutch,https://github.com/apache/nutch,ccdcab3,0.7.0
apache-nutch,https://github.com/apache/nutch,441457c,0.6.0
apache-nutch,https://github.com/apache/nutch,8876dfa,0.5.0
apache-nutch,https://github.com/apache/nutch,07a550f,0.4.0
apache-nutch,https://github.com/apache/nutch,07e741c,0.3.0
apache-nutch,https://github.com/apache/nutch,e927bce,0.2.0
apache-oodt,https://github.com/apache/oodt,853cdf0,5.0.0
apache-oodt,https://github.com/apache/oodt,e936a61,4.0.9
apache-oodt,https://github.com/apache/oodt,380d4e7,4.0.8
apache-oodt,https://github.com/apache/oodt,2bc5acd,4.0.7
apache-oodt,https://github.com/apache/oodt,694d690,4.0.6
apache-oodt,https://github.com/apache/oodt,ebd1044,4.0.5
apache-oodt,https://github.com/apache/oodt,f1f4246,4.0.4
apache-oodt,https://github.com/apache/oodt,77caf6c,4.0.3
apache-oodt,https://github.com/apache/oodt,3c6dfcb,4.0.2
apache-oodt,https://github.com/apache/oodt,3795f14,4.0.1
apache-oodt,https://github.com/apache/oodt,23b20a3,4.0.0
apache-oodt,https://github.com/apache/oodt,0d43610,3.3.2
apache-oodt,https://github.com/apache/oodt,94c2368,3.3.1
apache-oodt,https://github.com/apache/oodt,7a69f41,3.3.0
apache-oodt,https://github.com/apache/oodt,141923d,3.2.1
apache-oodt,https://github.com/apache/oodt,7874ca3,3.2.0
apache-oodt,https://github.com/apache/oodt,e6a33d3,3.1.5
apache-oodt,https://github.com/apache/oodt,378c279,3.1.4
apache-oodt,https://github.com/apache/oodt,ed278b0,3.1.3
apache-oodt,https://github.com/apache/oodt,ec8117c,3.1.2
apache-oodt,https://github.com/apache/oodt,79f783a,3.1.1
apache-openmeetings,https://github.com/apache/openmeetings,8cfe424,2.0.11
apache-openmeetings,https://github.com/apache/openmeetings,b051b61,2.0.10
apache-openmeetings,https://github.com/apache/openmeetings,3cedd63,2.0.9
apache-openmeetings,https://github.com/apache/openmeetings,72373ce,2.0.8
apache-openmeetings,https://github.com/apache/openmeetings,dfe970f,2.0.7
apache-openmeetings,https://github.com/apache/openmeetings,d257b24,2.0.6
apache-openmeetings,https://github.com/apache/openmeetings,9370dc8,2.0.5
apache-openmeetings,https://github.com/apache/openmeetings,433dfdb,2.0.4
apache-openmeetings,https://github.com/apache/openmeetings,4811824,2.0.3
apache-openmeetings,https://github.com/apache/openmeetings,afa2207,2.0.2
apache-openmeetings,https://github.com/apache/openmeetings,eeb813c,2.0.1
apache-openmeetings,https://github.com/apache/openmeetings,f73206c,2.0.0
apache-openmeetings,https://github.com/apache/openmeetings,7b31ace,1.7.6
apache-openmeetings,https://github.com/apache/openmeetings,e87853d,1.7.5
apache-openmeetings,https://github.com/apache/openmeetings,3cfcacb,1.7.4
apache-openmeetings,https://github.com/apache/openmeetings,36f29a2,1.7.3
apache-openmeetings,https://github.com/apache/openmeetings,42db7cc,1.7.2
apache-openmeetings,https://github.com/apache/openmeetings,bbf3b57,1.7.1
apache-openmeetings,https://github.com/apache/openmeetings,519bbd0,1.7.0
apache-openmeetings,https://github.com/apache/openmeetings,b0ce148,1.6.3
apache-openmeetings,https://github.com/apache/openmeetings,39ffce7,1.6.2
apache-openwebbeans,https://github.com/apache/openwebbeans,9756b0e,1.11.0
apache-openwebbeans,https://github.com/apache/openwebbeans,a89df8f,1.10.1
apache-openwebbeans,https://github.com/apache/openwebbeans,031a665,1.10.0
apache-openwebbeans,https://github.com/apache/openwebbeans,38262e2,1.9.0
apache-openwebbeans,https://github.com/apache/openwebbeans,aef7230,1.8.3
apache-openwebbeans,https://github.com/apache/openwebbeans,c652278,1.8.2
apache-openwebbeans,https://github.com/apache/openwebbeans,4aba4da,1.8.1
apache-openwebbeans,https://github.com/apache/openwebbeans,0fda28a,1.8.0
apache-openwebbeans,https://github.com/apache/openwebbeans,32c4664,1.7.0
apache-openwebbeans,https://github.com/apache/openwebbeans,4f66077,1.6.0
apache-openwebbeans,https://github.com/apache/openwebbeans,7997745,1.5.0
apache-openwebbeans,https://github.com/apache/openwebbeans,3f25ad9,1.4.3
apache-openwebbeans,https://github.com/apache/openwebbeans,c9445a3,1.4.2
apache-openwebbeans,https://github.com/apache/openwebbeans,27f71a1,1.4.1
apache-openwebbeans,https://github.com/apache/openwebbeans,73d6617,1.4.0
apache-openwebbeans,https://github.com/apache/openwebbeans,0dfb067,1.3.2
apache-openwebbeans,https://github.com/apache/openwebbeans,9199f3e,1.3.1
apache-openwebbeans,https://github.com/apache/openwebbeans,87864cb,1.3.0
apache-openwebbeans,https://github.com/apache/openwebbeans,aad047a,1.2.10
apache-openwebbeans,https://github.com/apache/openwebbeans,eb4966f,1.2.9
apache-openwebbeans,https://github.com/apache/openwebbeans,842500e,1.2.8
apache-parquet-mr,https://github.com/apache/parquet-mr,cc74632,2.4.1
apache-parquet-mr,https://github.com/apache/parquet-mr,eb7ef89,2.4.0
apache-parquet-mr,https://github.com/apache/parquet-mr,6ae9b40,2.3.2
apache-parquet-mr,https://github.com/apache/parquet-mr,7a6f2cc,2.3.1
apache-parquet-mr,https://github.com/apache/parquet-mr,52fc45e,2.3.0
apache-parquet-mr,https://github.com/apache/parquet-mr,3cfa812,2.2.1
apache-parquet-mr,https://github.com/apache/parquet-mr,8e4b35f,2.2.0
apache-parquet-mr,https://github.com/apache/parquet-mr,68faf85,2.1.1
apache-parquet-mr,https://github.com/apache/parquet-mr,75f79b7,2.1.0
apache-parquet-mr,https://github.com/apache/parquet-mr,fd47532,2.0.1
apache-parquet-mr,https://github.com/apache/parquet-mr,08708a1,2.0.0
apache-parquet-mr,https://github.com/apache/parquet-mr,c9a3699,1.22.1
apache-parquet-mr,https://github.com/apache/parquet-mr,5d14788,1.22.0
apache-parquet-mr,https://github.com/apache/parquet-mr,253f807,1.21.0
apache-parquet-mr,https://github.com/apache/parquet-mr,539c818,1.20.0
apache-parquet-mr,https://github.com/apache/parquet-mr,5125279,1.19.0
apache-parquet-mr,https://github.com/apache/parquet-mr,658243b,1.18.0
apache-parquet-mr,https://github.com/apache/parquet-mr,a8060e0,1.17.5
apache-parquet-mr,https://github.com/apache/parquet-mr,dcb80a1,1.17.4
apache-parquet-mr,https://github.com/apache/parquet-mr,c18f8e2,1.17.3
apache-parquet-mr,https://github.com/apache/parquet-mr,e29bbd4,1.17.2
apache-pulsar,https://github.com/apache/pulsar,d0f7dd6,7.1.4
apache-pulsar,https://github.com/apache/pulsar,3613ef2,7.1.3
apache-pulsar,https://github.com/apache/pulsar,c2b15b0,7.1.2
apache-pulsar,https://github.com/apache/pulsar,26e8a97,7.1.1
