project_name,project_version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
JodaOrg-joda-time,v2.10.6,12.618181818181819,39.36666666666667,2.721212121212121,32.96363636363636,487.7878787878788,26.681818181818183,2.2484848484848485,23.236363636363638,0.9848484848484849,1.1303030303030304,0.0,0.5393939393939394,0.2696969696969697,0.015151515151515152,5.2727272727272725,3.0636363636363635,0.4212121212121212,4.33030303030303,0.006060606060606061,0.0,3.2454545454545456,0.0,31.651515151515152,261.43636363636364,11.063636363636364,0.8848484848484849,4.83939393939394,4.487878787878788,3.3333333333333335,23.33939393939394,145.21818181818182,47.03030303030303,13.945454545454545,34.46363636363636,1.096969696969697,0.24242424242424243,0.44242424242424244,0.0,129.16666666666666,109.06060606060606
JodaOrg-joda-time,v2.2,12.74367088607595,39.08227848101266,2.7753164556962027,33.21835443037975,472.9778481012658,26.569620253164558,2.2753164556962027,23.085443037974684,1.0,1.1677215189873418,0.0,0.5632911392405063,0.28164556962025317,0.028481012658227847,5.449367088607595,3.1740506329113924,0.43037974683544306,4.493670886075949,0.006329113924050633,0.0,3.2943037974683542,0.0,33.78164556962025,257.72151898734177,11.132911392405063,0.8607594936708861,5.012658227848101,4.436708860759493,3.3955696202531644,21.832278481012658,141.0,46.563291139240505,13.604430379746836,33.68987341772152,1.0886075949367089,0.22468354430379747,0.4430379746835443,0.0,129.03164556962025,113.82278481012658
JodaOrg-joda-time,v2.3,12.741324921135647,38.98422712933754,2.7665615141955837,33.05047318611987,476.3470031545741,26.634069400630914,2.2365930599369084,23.189274447949526,0.9621451104100947,1.1703470031545742,0.0,0.5615141955835962,0.2807570977917981,0.028391167192429023,5.337539432176656,3.088328075709779,0.42902208201892744,4.384858044164038,0.006309148264984227,0.0,3.2113564668769716,0.0,33.495268138801265,259.1735015772871,11.113564668769715,0.861198738170347,4.848580441640379,4.4321766561514195,3.391167192429022,22.138801261829652,142.58044164037855,46.5615141955836,13.498422712933754,33.72870662460568,1.0946372239747635,0.2334384858044164,0.4416403785488959,0.0,129.12618296529968,113.46687697160883
JodaOrg-joda-time,v2.4,12.650306748466258,38.78834355828221,2.7208588957055215,32.67484662576687,476.20552147239266,26.426380368098158,2.2392638036809815,22.97239263803681,0.9723926380368099,1.138036809815951,0.0,0.5460122699386503,0.27300613496932513,0.02147239263803681,5.254601226993865,3.0337423312883436,0.4171779141104294,4.322085889570552,0.006134969325153374,0.0,3.1901840490797544,0.0,30.736196319018404,256.9877300613497,11.033742331288343,0.8680981595092024,4.8128834355828225,4.392638036809816,3.3435582822085887,22.00920245398773,141.70245398773005,46.17484662576687,13.800613496932515,33.5920245398773,1.1012269938650308,0.2361963190184049,0.4325153374233129,0.0,127.98159509202453,110.34049079754601
JodaOrg-joda-time,v2.5,12.629969418960245,38.960244648318046,2.7308868501529053,32.67278287461774,478.54434250764524,26.519877675840977,2.2446483180428136,23.06422018348624,0.981651376146789,1.1345565749235473,0.0,0.5443425076452599,0.27217125382262997,0.021406727828746176,5.269113149847095,3.055045871559633,0.41590214067278286,4.336391437308868,0.0061162079510703364,0.0,3.2110091743119265,0.0,31.275229357798164,258.7737003058104,11.055045871559633,0.8715596330275229,4.813455657492355,4.434250764525994,3.3363914373088686,22.90519877675841,142.36085626911316,46.342507645259936,13.758409785932722,33.801223241590215,1.1039755351681957,0.23853211009174313,0.43730886850152906,0.0,128.4617737003058,110.0519877675841
JodaOrg-joda-time,v2.6,12.62079510703364,39.02446483180428,2.7308868501529053,32.73700305810397,478.44954128440367,26.529051987767584,2.241590214067278,23.073394495412845,0.981651376146789,1.1345565749235473,0.0,0.5443425076452599,0.27217125382262997,0.01529051987767584,5.26605504587156,3.0458715596330275,0.41590214067278286,4.333333333333333,0.0061162079510703364,0.0,3.229357798165138,0.0,31.363914373088686,259.08868501529054,11.064220183486238,0.8776758409785933,4.837920489296636,4.434250764525994,3.3425076452599387,22.7217125382263,142.44648318042815,46.44954128440367,13.758409785932722,33.83180428134557,1.0978593272171253,0.23853211009174313,0.44036697247706424,0.0,128.56880733944953,110.0519877675841
JodaOrg-joda-time,v2.7,12.629969418960245,39.06422018348624,2.7308868501529053,32.782874617737,479.7645259938838,26.5565749235474,2.2446483180428136,23.097859327217126,0.981651376146789,1.1345565749235473,0.0,0.5443425076452599,0.27217125382262997,0.01529051987767584,5.26605504587156,3.0458715596330275,0.41590214067278286,4.333333333333333,0.0061162079510703364,0.0,3.229357798165138,0.0,31.422018348623855,259.4954128440367,11.08868501529052,0.8776758409785933,4.8318042813455655,4.4495412844036695,3.3425076452599387,22.76452599388379,142.5474006116208,46.50152905198777,13.761467889908257,33.8868501529052,1.0978593272171253,0.23853211009174313,0.4434250764525994,0.0,128.77064220183487,110.0519877675841
JodaOrg-joda-time,v2.8,12.600609756097562,39.03658536585366,2.725609756097561,32.734756097560975,481.6859756097561,26.533536585365855,2.2408536585365852,23.08231707317073,0.9817073170731707,1.1310975609756098,0.0,0.5426829268292683,0.27134146341463417,0.01524390243902439,5.253048780487805,3.0365853658536586,0.4146341463414634,4.323170731707317,0.006097560975609756,0.0,3.2195121951219514,0.0,31.411585365853657,259.1463414634146,11.054878048780488,0.8780487804878049,4.820121951219512,4.435975609756097,3.332317073170732,22.740853658536587,142.52743902439025,46.52743902439025,13.731707317073171,33.96646341463415,1.0945121951219512,0.23780487804878048,0.4420731707317073,0.0,128.5518292682927,109.71951219512195
JodaOrg-joda-time,v2.8.1,12.600609756097562,39.03658536585366,2.725609756097561,32.734756097560975,481.6859756097561,26.533536585365855,2.2408536585365852,23.08231707317073,0.9817073170731707,1.1310975609756098,0.0,0.5426829268292683,0.27134146341463417,0.01524390243902439,5.253048780487805,3.0365853658536586,0.4146341463414634,4.323170731707317,0.006097560975609756,0.0,3.2195121951219514,0.0,31.411585365853657,259.1463414634146,11.054878048780488,0.8780487804878049,4.807926829268292,4.435975609756097,3.332317073170732,22.740853658536587,142.52743902439025,46.52743902439025,13.731707317073171,33.96646341463415,1.0945121951219512,0.23780487804878048,0.4420731707317073,0.0,128.5518292682927,109.71951219512195
JodaOrg-joda-time,v2.8.2,12.600609756097562,39.03658536585366,2.725609756097561,32.734756097560975,481.6859756097561,26.533536585365855,2.2408536585365852,23.08231707317073,0.9817073170731707,1.1310975609756098,0.0,0.5426829268292683,0.27134146341463417,0.01524390243902439,5.253048780487805,3.0365853658536586,0.4146341463414634,4.323170731707317,0.006097560975609756,0.0,3.2195121951219514,0.0,31.411585365853657,259.1463414634146,11.054878048780488,0.8780487804878049,4.807926829268292,4.435975609756097,3.332317073170732,22.740853658536587,142.52743902439025,46.52743902439025,13.731707317073171,33.96646341463415,1.0945121951219512,0.23780487804878048,0.4420731707317073,0.0,128.5518292682927,109.71951219512195
