cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,project,config
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.9,hillclimbing
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.8,hillclimbing
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.7,exhaustive
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.6,exhaustive
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.5,exhaustive
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.4,ga
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.3,ga
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.26,exhaustive
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.25,ga
138.0,130.0,15.0,238.0,7280.0,124.0,36.0,123.0,37.0,20.0,35.0,7.0,14.0,3.0,61.0,33.0,33.0,61.0,16.0,0.0,61.0,0.0,285.0,1335.0,99.0,10.0,34.0,36.0,19.0,313.0,218.0,201.0,62.0,201.0,5.0,21.0,13.0,90.0,514.0,1025.0,9.976313522825153,8.741171403962102,1.491386735572782,16.15805340223945,29.959517657192077,6.4474590869939705,0.9280792420327304,4.546511627906976,1.2355727820844098,0.24289405684754525,0.1132644272179156,0.03875968992248062,0.05598621877691645,0.006459948320413436,2.4539190353143843,1.0340223944875109,0.2515073212747632,2.0887166236003445,0.08311800172265288,0.0,1.6546080964685617,0.0,5.876830318690784,76.98880275624461,3.9659776055124887,0.1925064599483204,0.5219638242894057,0.2941429801894918,0.1739879414298019,6.771317829457363,2.5598621877691645,7.30275624461671,0.9056847545219638,6.790697674418602,0.5142118863049095,0.10465116279069768,0.3544358311800172,1.574504737295435,59.98837209302327,50.41085271317829,9.407425478496133,10.831668905433776,1.0964530442312566,21.143841652145973,227.46976087639905,7.499363465982848,2.098910206693024,6.775067603783809,2.4847784509102246,1.0902821204093824,1.371088727250384,0.3401292477473644,0.5237659802339275,0.11906410276254427,3.6540139430590153,2.3714073242429667,1.5004120824705225,3.344226917124241,0.6400931055941774,0.0,3.0760149590279315,0.0,14.982148985556087,91.76692397829184,6.969877708679363,0.8148105597883405,1.6154920823791283,1.2788843466620556,0.9047028432956132,19.206911744310936,8.855150592186241,12.086863596063525,3.071483898641187,11.234952674504225,0.9142537817745238,0.7517235022273079,0.8154315502060494,5.14216716008967,48.81243143217486,207.9622372824136,23165.0,20297.0,3463.0,37519.0,69566.0,14971.0,2155.0,10557.0,2869.0,564.0,263.0,90.0,130.0,15.0,5698.0,2401.0,584.0,4850.0,193.0,0.0,3842.0,0.0,13646.0,178768.0,9209.0,447.0,1212.0,683.0,404.0,15723.0,5944.0,16957.0,2103.0,15768.0,1194.0,243.0,823.0,3656.0,139293.0,117054.0,aws-aws-sdk-java-v22.9.24,hillclimbing
