project_name,project_version,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
Jotschi-maven-release-workflow-test,v1.0-156,54.0,62.0,54.0,17.0,35.0,58.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,1.0,0.0,0.0,2.0,0.0,25.0,8.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,230.0,1053.0
Jotschi-maven-release-workflow-test,v1.0.1,54.0,62.0,54.0,17.0,35.0,58.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,1.0,0.0,0.0,2.0,0.0,25.0,8.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,230.0,1053.0
Jotschi-maven-release-workflow-test,v1.0.2,54.0,62.0,54.0,17.0,35.0,58.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,1.0,0.0,0.0,2.0,0.0,25.0,8.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,230.0,1053.0
Jotschi-maven-release-workflow-test,v1.0.3,54.0,62.0,54.0,17.0,35.0,58.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,1.0,0.0,0.0,2.0,0.0,25.0,8.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,230.0,1053.0
Jotschi-maven-release-workflow-test,v1.0.4,53.0,56.0,54.0,4.0,28.0,56.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,289.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1053.0
Jotschi-maven-release-workflow-test,v1.0.5,53.0,56.0,54.0,8.0,28.0,56.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,297.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1053.0
ReactiveX-RxJava,v2.2.0,21350.0,20287.0,3817.0,28771.0,469733.0,15518.0,868.0,14401.0,278.0,427.0,0.0,26.0,1220.0,2.0,2256.0,278.0,78.0,236.0,54.0,0.0,1510.0,0.0,27295.0,270193.0,3551.0,1430.0,759.0,1464.0,360.0,12195.0,34668.0,22844.0,1542.0,22086.0,1250.0,8114.0,1093.0,0.0,95213.0,61746.0
ReactiveX-RxJava,v2.2.1,21381.0,20403.0,3829.0,28911.0,473973.0,15608.0,874.0,14489.0,278.0,427.0,0.0,26.0,1220.0,2.0,2255.0,278.0,78.0,235.0,54.0,0.0,1510.0,0.0,27735.0,271558.0,3556.0,1437.0,762.0,1541.0,360.0,12263.0,34952.0,22990.0,1550.0,22229.0,1268.0,8128.0,1096.0,0.0,95929.0,61748.0
ReactiveX-RxJava,v2.2.10,22027.0,21095.0,3913.0,29986.0,484168.0,16048.0,880.0,14901.0,281.0,437.0,0.0,26.0,1232.0,2.0,2300.0,285.0,79.0,236.0,54.0,0.0,1542.0,0.0,28659.0,280956.0,3603.0,1553.0,795.0,1621.0,387.0,12507.0,36443.0,24134.0,1672.0,23254.0,1307.0,8515.0,1124.0,0.0,98601.0,61935.0
ReactiveX-RxJava,v2.2.11,22034.0,21123.0,3916.0,30016.0,485145.0,16074.0,880.0,14927.0,281.0,437.0,0.0,26.0,1232.0,2.0,2301.0,285.0,79.0,236.0,54.0,0.0,1542.0,0.0,28695.0,281167.0,3605.0,1554.0,792.0,1621.0,387.0,12531.0,36499.0,24192.0,1674.0,23312.0,1307.0,8517.0,1125.0,0.0,98675.0,61936.0
