project_name,version,agglo_accuracy,bunch_accuracy,algo_choice
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.9.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.2,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.1,0.868421052631579,0.2894736842105263,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bdew-neiaddons,v1.8.0,0.868421052631579,0.26315789473684215,agglo
bkromhout-realm-java,v0.89.0,0.8778409090909091,0.30113636363636365,agglo
bkromhout-realm-java,v0.89.0,0.8778409090909091,0.30113636363636365,agglo
bkromhout-realm-java,v0.88.3,0.9119318181818181,0.44318181818181823,agglo
bkromhout-realm-java,v0.88.3,0.9119318181818181,0.44318181818181823,agglo
bkromhout-realm-java,v0.88.2,0.9147727272727273,0.46306818181818177,agglo
bkromhout-realm-java,v0.88.2,0.9147727272727273,0.46306818181818177,agglo
bkromhout-realm-java,v0.88.1,0.9204545454545454,0.41193181818181823,agglo
bkromhout-realm-java,v0.88.1,0.9204545454545454,0.41193181818181823,agglo
bkromhout-realm-java,v0.88.0,0.9204545454545454,0.44034090909090906,agglo
bkromhout-realm-java,v0.88.0,0.9204545454545454,0.44034090909090906,agglo
bkromhout-realm-java,v0.87.5,0.90625,0.4602272727272727,agglo
bkromhout-realm-java,v0.87.4,0.90625,0.5369318181818181,agglo
bkromhout-realm-java,v0.87.3,0.90625,0.47159090909090906,agglo
bkromhout-realm-java,v0.87.3,0.90625,0.47159090909090906,agglo
bkromhout-realm-java,v0.87.2,0.9176136363636364,0.4375,agglo
bkromhout-realm-java,v0.87.2,0.9176136363636364,0.4375,agglo
bkromhout-realm-java,v0.87.1,0.9232954545454546,0.47159090909090906,agglo
bkromhout-realm-java,v0.87.1,0.9232954545454546,0.47159090909090906,agglo
btraceio-btrace,v1.3.9,0.9030303030303031,0.3616161616161616,agglo
btraceio-btrace,v1.3.8.3-1,0.9030303030303031,0.43838383838383843,agglo
btraceio-btrace,v1.3.8.3,0.9030303030303031,0.40808080808080804,agglo
btraceio-btrace,v1.3.8.2,0.9030303030303031,0.3292929292929293,agglo
btraceio-btrace,v1.3.8.1,0.9030303030303031,0.43232323232323233,agglo
btraceio-btrace,v1.3.8,0.9030303030303031,0.4303030303030303,agglo
btraceio-btrace,v1.3.7,0.9030303030303031,0.4444444444444444,agglo
btraceio-btrace,v1.3.6,0.9030303030303031,0.4181818181818182,agglo
btraceio-btrace,v1.3.5,0.9030303030303031,0.397979797979798,agglo
btraceio-btrace,v1.3.4,0.9030303030303031,0.4666666666666667,agglo
bytedeco-javacpp,1.5.3,0.948051948051948,0.48051948051948057,agglo
bytedeco-javacpp,1.5.3,0.948051948051948,0.48051948051948057,agglo
bytedeco-javacpp,1.5.3,0.948051948051948,0.48051948051948057,agglo
bytedeco-javacpp,1.5.3,0.948051948051948,0.48051948051948057,agglo
bytedeco-javacpp,1.5.3,0.948051948051948,0.48051948051948057,agglo
bytedeco-javacpp,1.5.2,0.948051948051948,0.6168831168831168,agglo
bytedeco-javacpp,1.5.2,0.948051948051948,0.6168831168831168,agglo
bytedeco-javacpp,1.5.1-1,0.948051948051948,0.6428571428571428,agglo
bytedeco-javacpp,1.5.1-1,0.948051948051948,0.6428571428571428,agglo
bytedeco-javacpp,1.5.1,0.948051948051948,0.6623376623376623,agglo
bytedeco-javacpp,1.5.1,0.948051948051948,0.6623376623376623,agglo
bytedeco-javacpp,1.5,0.948051948051948,0.6298701298701299,agglo
bytedeco-javacpp,1.5,0.948051948051948,0.6298701298701299,agglo
bytedeco-javacpp,1.5,0.948051948051948,0.6298701298701299,agglo
bytedeco-javacpp,1.5,0.948051948051948,0.6298701298701299,agglo
bytedeco-javacpp,1.4.4,0.9545454545454546,0.6623376623376623,agglo
bytedeco-javacpp,1.4.4,0.9545454545454546,0.6623376623376623,agglo
bytedeco-javacpp,1.4.3,0.948051948051948,0.7207792207792207,agglo
bytedeco-javacpp,1.4.2,0.948051948051948,0.7012987012987013,agglo
bytedeco-javacpp,1.4.1,0.948051948051948,0.7402597402597403,agglo
bytedeco-javacpp,1.4,0.9415584415584416,0.7467532467532467,agglo
bytedeco-javacpp,1.4,0.9415584415584416,0.7467532467532467,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.7,0.8896551724137931,0.5655172413793104,agglo
codecentric-spring-boot-admin,1.5.6,0.896551724137931,0.496551724137931,agglo
codecentric-spring-boot-admin,1.5.6,0.896551724137931,0.496551724137931,agglo
codecentric-spring-boot-admin,1.5.6,0.896551724137931,0.496551724137931,agglo
codecentric-spring-boot-admin,1.5.6,0.896551724137931,0.496551724137931,agglo
codecentric-spring-boot-admin,1.5.6,0.896551724137931,0.496551724137931,agglo
codecentric-spring-boot-admin,1.5.5,0.903448275862069,0.4758620689655172,agglo
codecentric-spring-boot-admin,1.5.5,0.903448275862069,0.4758620689655172,agglo
codecentric-spring-boot-admin,1.5.4,0.903448275862069,0.5586206896551724,agglo
codecentric-spring-boot-admin,1.5.4,0.903448275862069,0.5586206896551724,agglo
codecentric-spring-boot-admin,1.5.3,0.903448275862069,0.503448275862069,agglo
codecentric-spring-boot-admin,1.5.3,0.903448275862069,0.503448275862069,agglo
codecentric-spring-boot-admin,1.5.3,0.903448275862069,0.503448275862069,agglo
codecentric-spring-boot-admin,1.5.3,0.903448275862069,0.503448275862069,agglo
codecentric-spring-boot-admin,1.5.2,0.9172413793103449,0.42068965517241375,agglo
codecentric-spring-boot-admin,1.5.2,0.9172413793103449,0.42068965517241375,agglo
codecentric-spring-boot-admin,1.5.1,0.9172413793103449,0.4137931034482759,agglo
codecentric-spring-boot-admin,1.5.1,0.9172413793103449,0.4137931034482759,agglo
codecentric-spring-boot-admin,1.5.0,0.9172413793103449,0.40689655172413797,agglo
codecentric-spring-boot-admin,1.5.0,0.9172413793103449,0.40689655172413797,agglo
codecentric-spring-boot-admin,1.4.6,0.9241379310344827,0.5517241379310345,agglo
codecentric-spring-boot-admin,1.4.6,0.9241379310344827,0.5517241379310345,agglo
codecentric-spring-boot-admin,1.4.6,0.9241379310344827,0.5517241379310345,agglo
codecentric-spring-boot-admin,1.4.6,0.9241379310344827,0.5517241379310345,agglo
codecentric-spring-boot-admin,1.4.5,0.9241379310344827,0.4482758620689655,agglo
codecentric-spring-boot-admin,1.4.5,0.9241379310344827,0.4482758620689655,agglo
codecentric-spring-boot-admin,1.4.5,0.9241379310344827,0.4482758620689655,agglo
codecentric-spring-boot-admin,1.4.5,0.9241379310344827,0.4482758620689655,agglo
codenvy-legacy-che-plugins,3.9.5,0.8896081771720613,0.2926746166950597,agglo
codenvy-legacy-che-plugins,3.9.4,0.8896081771720613,0.23304940374787053,agglo
codenvy-legacy-che-plugins,3.9.3,0.889267461669506,0.3124361158432709,agglo
codenvy-legacy-che-plugins,3.9.2,0.8879045996592845,0.3420783645655877,agglo
codenvy-legacy-che-plugins,3.9.1,0.8882453151618399,0.3165247018739352,agglo
codenvy-legacy-che-plugins,3.9.0-IC,0.8926746166950597,0.3356047700170358,agglo
codenvy-legacy-che-plugins,3.9.0,0.8865417376490631,0.3816013628620102,agglo
codenvy-legacy-che-plugins,3.14.1,0.8763202725724021,0.44940374787052806,agglo
codenvy-legacy-che-plugins,3.14.0,0.8773424190800682,0.41839863713798975,agglo
codenvy-legacy-che-plugins,3.13.4.4,0.8766609880749574,0.3826235093696764,agglo
coobird-thumbnailator,0.4.9,0.819047619047619,0.4571428571428572,agglo
coobird-thumbnailator,0.4.9,0.819047619047619,0.4571428571428572,agglo
coobird-thumbnailator,0.4.9,0.819047619047619,0.4571428571428572,agglo
coobird-thumbnailator,0.4.9,0.819047619047619,0.4571428571428572,agglo
coobird-thumbnailator,0.4.8,0.819047619047619,0.49523809523809526,agglo
coobird-thumbnailator,0.4.8,0.819047619047619,0.49523809523809526,agglo
coobird-thumbnailator,0.4.8,0.819047619047619,0.49523809523809526,agglo
coobird-thumbnailator,0.4.8,0.819047619047619,0.49523809523809526,agglo
coobird-thumbnailator,0.4.8,0.819047619047619,0.49523809523809526,agglo
coobird-thumbnailator,0.4.7,0.819047619047619,0.5238095238095238,agglo
coobird-thumbnailator,0.4.6,0.819047619047619,0.5619047619047619,agglo
coobird-thumbnailator,0.4.5,0.8095238095238095,0.5714285714285714,agglo
coobird-thumbnailator,0.4.5,0.8095238095238095,0.5714285714285714,agglo
coobird-thumbnailator,0.4.5,0.8095238095238095,0.5714285714285714,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.4,0.8095238095238095,0.5238095238095238,agglo
coobird-thumbnailator,0.4.3,0.8095238095238095,0.4571428571428572,agglo
coobird-thumbnailator,0.4.3,0.8095238095238095,0.4571428571428572,agglo
coobird-thumbnailator,0.4.3,0.8095238095238095,0.4571428571428572,agglo
coobird-thumbnailator,0.4.2,0.7904761904761904,0.5809523809523809,agglo
coobird-thumbnailator,0.4.11,0.8380952380952381,0.4571428571428572,agglo
coobird-thumbnailator,0.4.11,0.8380952380952381,0.4571428571428572,agglo
coobird-thumbnailator,0.4.10,0.8380952380952381,0.49523809523809526,agglo
coobird-thumbnailator,0.4.10,0.8380952380952381,0.49523809523809526,agglo
cryptomator-cryptomator,1.5.6,0.8513513513513513,0.5405405405405406,agglo
cryptomator-cryptomator,1.5.5,0.8513513513513513,0.5,agglo
cryptomator-cryptomator,1.5.5,0.8513513513513513,0.5,agglo
cryptomator-cryptomator,1.5.4,0.8603603603603603,0.5225225225225225,agglo
cryptomator-cryptomator,1.5.3,0.8693693693693694,0.45945945945945943,agglo
cryptomator-cryptomator,1.5.2,0.8738738738738738,0.5315315315315315,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc3,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc2,0.954954954954955,0.22972972972972971,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-rc1,0.954954954954955,0.24774774774774777,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
cryptomator-cryptomator,1.5.0-beta3,0.9594594594594594,0.23873873873873874,agglo
dropwizard-dropwizard,v2.0.9,0.8608799048751486,0.48275862068965514,agglo
dropwizard-dropwizard,v2.0.8,0.8585017835909632,0.5362663495838288,agglo
dropwizard-dropwizard,v2.0.7,0.8585017835909632,0.5517241379310345,agglo
dropwizard-dropwizard,v2.0.6,0.8585017835909632,0.46848989298454224,agglo
dropwizard-dropwizard,v2.0.5,0.8585017835909632,0.5231866825208086,agglo
dropwizard-dropwizard,v2.0.4,0.8585017835909632,0.45303210463733645,agglo
dropwizard-dropwizard,v2.0.3,0.8585017835909632,0.450653983353151,agglo
dropwizard-dropwizard,v2.0.2,0.8656361474435197,0.6825208085612366,agglo
dropwizard-dropwizard,v2.0.12,0.8596908442330559,0.4221165279429251,agglo
dropwizard-dropwizard,v2.0.11,0.8608799048751486,0.5386444708680143,agglo
dropwizard-metrics,v4.1.9,0.8681318681318682,0.5567765567765568,agglo
dropwizard-metrics,v4.1.8,0.8681318681318682,0.4945054945054945,agglo
dropwizard-metrics,v4.1.7,0.8681318681318682,0.5384615384615384,agglo
dropwizard-metrics,v4.1.6,0.8717948717948718,0.5641025641025641,agglo
dropwizard-metrics,v4.1.5,0.8754578754578755,0.5567765567765568,agglo
dropwizard-metrics,v4.1.4,0.8754578754578755,0.5714285714285714,agglo
